ID,SequenceID,WellPosition,ScanPosition,Tag,RLU,RLU(RQ),Timestamp(ms)
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:15,,,37820,ValidSlopeSaturation,6263238
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:16,,,32680,ValidSlopeSaturation,6263731
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:17,,,34720,ValidSlopeSaturation,6264224
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:18,,,29950,ValidSlopeSaturation,6264710
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:19,,,30770,ValidSlopeSaturation,6265188
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:20,,,39790,ValidSlopeSaturation,6265680
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:21,,,31930,ValidSlopeSaturation,6266159
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:22,,,36970,ValidSlopeSaturation,6266653
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:23,,,35210,ValidSlopeSaturation,6267137
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:24,,,34710,ValidSlopeSaturation,6267615
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:1,,,47100,ValidSlopeSaturation,6269455
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:2,,,29600,ValidSlopeSaturation,6269944
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:3,,,10190,ValidSlopeSaturation,6270426
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:4,,,11220,ValidSlopeSaturation,6270910
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:5,,,16550,ValidSlopeSaturation,6271398
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:6,,,15750,ValidSlopeSaturation,6271876
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:7,,,26170,ValidSlopeSaturation,6272362
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:8,,,24180,ValidSlopeSaturation,6272844
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:9,,,28980,ValidSlopeSaturation,6273327
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:10,,,26220,ValidSlopeSaturation,6273818
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:11,,,30390,ValidSlopeSaturation,6274297
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:12,,,27770,ValidSlopeSaturation,6274779
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:13,,,35730,ValidSlopeSaturation,6275262
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:14,,,32460,ValidSlopeSaturation,6275739
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:15,,,30930,ValidSlopeSaturation,6276229
