ID,SequenceID,WellPosition,ScanPosition,Tag,RLU,RLU(RQ),Timestamp(ms)
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:19,,,1420,ValidSlopeSaturation,4177964
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:20,,,1270,ValidSlopeSaturation,4178449
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:21,,,1250,ValidSlopeSaturation,4178939
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:22,,,1220,ValidSlopeSaturation,4179428
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:23,,,1470,ValidSlopeSaturation,4179916
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:24,,,1360,ValidSlopeSaturation,4180401
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:1,,,1360,ValidSlopeSaturation,4182241
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:2,,,1730,ValidSlopeSaturation,4182725
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:3,,,1600,ValidSlopeSaturation,4183218
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:4,,,1500,ValidSlopeSaturation,4183700
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:5,,,1590,ValidSlopeSaturation,4184180
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:6,,,1570,ValidSlopeSaturation,4184661
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:7,,,1250,ValidSlopeSaturation,4185149
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:8,,,1170,ValidSlopeSaturation,4185625
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:9,,,1440,ValidSlopeSaturation,4186117
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:10,,,1400,ValidSlopeSaturation,4186666
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:11,,,1250,ValidSlopeSaturation,4187150
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:12,,,1350,ValidSlopeSaturation,4187629
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:13,,,1360,ValidSlopeSaturation,4188115
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:14,,,1280,ValidSlopeSaturation,4188609
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:15,,,1370,ValidSlopeSaturation,4189088
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:16,,,1380,ValidSlopeSaturation,4189576
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:17,,,1290,ValidSlopeSaturation,4190056
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:18,,,1400,ValidSlopeSaturation,4190538
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:19,,,1220,ValidSlopeSaturation,4191027
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:20,,,1230,ValidSlopeSaturation,4191517
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:21,,,1280,ValidSlopeSaturation,4191994
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:22,,,1310,ValidSlopeSaturation,4192479
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:23,,,1300,ValidSlopeSaturation,4192970
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:24,,,1740,ValidSlopeSaturation,4193460
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:1,,,2000,ValidSlopeSaturation,4195298
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:2,,,1730,ValidSlopeSaturation,4195781
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:3,,,1660,ValidSlopeSaturation,4196270
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:4,,,1520,ValidSlopeSaturation,4196765
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:5,,,1420,ValidSlopeSaturation,4197255
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:6,,,1490,ValidSlopeSaturation,4197749
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:7,,,1410,ValidSlopeSaturation,4198235
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:8,,,1240,ValidSlopeSaturation,4198731
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:9,,,1450,ValidSlopeSaturation,4199217
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:10,,,1610,ValidSlopeSaturation,4199710
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:11,,,1450,ValidSlopeSaturation,4200198
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:12,,,1180,ValidSlopeSaturation,4200691
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:13,,,1560,ValidSlopeSaturation,4201181
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:14,,,1420,ValidSlopeSaturation,4201668
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:15,,,1400,ValidSlopeSaturation,4202157
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:16,,,1360,ValidSlopeSaturation,4202652
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:17,,,1340,ValidSlopeSaturation,4203140
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:18,,,1480,ValidSlopeSaturation,4203620
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:19,,,1420,ValidSlopeSaturation,4204107
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:20,,,1340,ValidSlopeSaturation,4204602
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:21,,,1310,ValidSlopeSaturation,4205096
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:22,,,1300,ValidSlopeSaturation,4205573
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:23,,,1370,ValidSlopeSaturation,4206062
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:24,,,1840,ValidSlopeSaturation,4206550
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:1,,,50,ValidSlopeSaturation,4208389
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:2,,,1510,ValidSlopeSaturation,4208866
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:3,,,1400,ValidSlopeSaturation,4209348
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:4,,,1380,ValidSlopeSaturation,4209838
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:5,,,1550,ValidSlopeSaturation,4210320
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:6,,,1870,ValidSlopeSaturation,4210814
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:7,,,1610,ValidSlopeSaturation,4211295
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:8,,,1720,ValidSlopeSaturation,4211771
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:9,,,1200,ValidSlopeSaturation,4212262
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:10,,,1380,ValidSlopeSaturation,4212753
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:11,,,1430,ValidSlopeSaturation,4213230
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:12,,,1510,ValidSlopeSaturation,4213707
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:13,,,1350,ValidSlopeSaturation,4214188
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:14,,,1250,ValidSlopeSaturation,4214668
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:15,,,1410,ValidSlopeSaturation,4215151
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:16,,,1460,ValidSlopeSaturation,4215629
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:17,,,1570,ValidSlopeSaturation,4216108
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:18,,,1530,ValidSlopeSaturation,4216603
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:19,,,1440,ValidSlopeSaturation,4217160
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:20,,,1390,ValidSlopeSaturation,4217641
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:21,,,1300,ValidSlopeSaturation,4218131
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:22,,,1540,ValidSlopeSaturation,4218627
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:23,,,1530,ValidSlopeSaturation,4219118
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:24,,,1530,ValidSlopeSaturation,4219610
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:1,,,1640,ValidSlopeSaturation,4221446
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:2,,,1570,ValidSlopeSaturation,4221928
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:3,,,1810,ValidSlopeSaturation,4222409
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:4,,,1660,ValidSlopeSaturation,4222898
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:5,,,1600,ValidSlopeSaturation,4223377
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:6,,,1710,ValidSlopeSaturation,4223855
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:7,,,1370,ValidSlopeSaturation,4224349
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:8,,,1570,ValidSlopeSaturation,4224839
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:9,,,1340,ValidSlopeSaturation,4225322
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:10,,,1660,ValidSlopeSaturation,4225808
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:11,,,1630,ValidSlopeSaturation,4226290
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:12,,,1480,ValidSlopeSaturation,4226778
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:13,,,1360,ValidSlopeSaturation,4227269
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:14,,,1670,ValidSlopeSaturation,4227751
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:15,,,2070,ValidSlopeSaturation,4228241
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:16,,,1770,ValidSlopeSaturation,4228728
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:17,,,1620,ValidSlopeSaturation,4229208
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:18,,,1450,ValidSlopeSaturation,4229696
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:19,,,1420,ValidSlopeSaturation,4230185
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:20,,,1430,ValidSlopeSaturation,4230676
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:21,,,1550,ValidSlopeSaturation,4231164
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:22,,,1240,ValidSlopeSaturation,4231656
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:23,,,1530,ValidSlopeSaturation,4232137
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:24,,,1320,ValidSlopeSaturation,4232614
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:1,,,1820,ValidSlopeSaturation,4234452
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:2,,,1670,ValidSlopeSaturation,4234933
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:3,,,1850,ValidSlopeSaturation,4235414
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:4,,,2010,ValidSlopeSaturation,4235894
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:5,,,1800,ValidSlopeSaturation,4236376
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:6,,,1560,ValidSlopeSaturation,4236868
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:7,,,1560,ValidSlopeSaturation,4237347
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:8,,,1490,ValidSlopeSaturation,4237825
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:9,,,1410,ValidSlopeSaturation,4238302
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:10,,,1840,ValidSlopeSaturation,4238787
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:11,,,1570,ValidSlopeSaturation,4239266
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:12,,,1330,ValidSlopeSaturation,4239759
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:13,,,1590,ValidSlopeSaturation,4240252
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:14,,,1590,ValidSlopeSaturation,4240731
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:15,,,1530,ValidSlopeSaturation,4241225
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:16,,,1740,ValidSlopeSaturation,4241719
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:17,,,1630,ValidSlopeSaturation,4242203
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:18,,,1630,ValidSlopeSaturation,4242687
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:19,,,1660,ValidSlopeSaturation,4243180
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:20,,,1560,ValidSlopeSaturation,4243671
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:21,,,2210,ValidSlopeSaturation,4244161
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:22,,,1460,ValidSlopeSaturation,4244655
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:23,,,2320,ValidSlopeSaturation,4245133
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:24,,,1490,ValidSlopeSaturation,4245615
